dp_RecordID,Donation Date,Amount,Payment Type,Item Number,Statement Title,Donation ID,Donor ID,Batch ID,Unnamed: 15,data_flag
1337758,2025-09-17,340.00,Credit Card,Visa,Tithes - Impact Church,1055847,35801,19620,,valid
1337760,2025-09-17,7.77,Credit Card,Visa,Credit Card Processing Fees,1055849,35801,19620,,valid
1337761,2025-09-17,50.00,Credit Card,Visa,Offering - Impact Church,1055850,35801,19620,,valid
1337762,2025-09-17,1.00,Credit Card,Visa,Credit Card Processing Fees,1055851,35801,19620,,valid
1337797,2025-09-17,2.99,Credit Card,Visa,Credit Card Processing Fees,1055886,29033,19620,,valid
1337796,2025-09-17,150.00,Credit Card,Visa,Tithes - Impact Church,1055885,29033,19620,,valid
1337771,2025-09-17,10.00,Credit Card,Visa,Tithes - Impact Church,1055860,33935,19620,,valid
1337772,2025-09-17,0.20,Credit Card,Visa,Credit Card Processing Fees,1055861,33935,19620,,valid
1337802,2025-09-17,260.00,Credit Card,Visa,Tithes - Impact Church,1055891,21895,19620,,valid
1337776,2025-09-17,4.36,Credit Card,Visa,Credit Card Processing Fees,1055865,30255,19620,,valid
1337775,2025-09-17,219.00,Credit Card,Visa,Offering - Impact Church,1055864,30255,19620,,valid
1337794,2025-09-17,401.00,Credit Card,Visa,Tithes - Impact Church,1055883,22809,19620,,valid
1337795,2025-09-17,7.98,Credit Card,Visa,Credit Card Processing Fees,1055884,22809,19620,,valid
1337777,2025-09-17,254.00,Credit Card,Mastercard,Tithes - Impact Church,1055866,23466,19620,,valid
1337768,2025-09-17,25.00,Credit Card,Visa,Offering - Impact Church,1055857,28391,19620,,valid
1337787,2025-09-17,56.00,Credit Card,Visa,Tithes - Impact Church,1055876,24165,19620,,valid
1337799,2025-09-17,40.00,Credit Card,Visa,Offering - Impact Church,1055888,30162,19620,,valid
1337800,2025-09-17,210.00,Credit Card,Visa,Tithes - Impact Church,1055889,30162,19620,,valid
1337755,2025-09-17,39.00,Credit Card,Visa,Tithes - Impact Church,1055844,27832,19620,,valid
1337804,2025-09-17,100.00,Credit Card,Mastercard,Tithes - Impact Church,1055893,16642,19620,,valid
1337783,2025-09-17,20.00,Credit Card,Visa,Offering - Impact Church,1055872,31701,19620,,valid
1337806,2025-09-17,100.00,Credit Card,Amex,Tithes - Impact Church,1055895,23461,19620,,valid
1337754,2025-09-17,20.00,Credit Card,Visa,Tithes - Impact Church,1055843,24510,19620,,valid
1337752,2025-09-17,150.00,Credit Card,Mastercard,Offering - Impact Church,1055841,34047,19620,,valid
1337803,2025-09-17,1000.00,Credit Card,Visa,Tithes - Impact Church,1055892,27697,19620,,valid
1337770,2025-09-17,3.98,Credit Card,Visa,Credit Card Processing Fees,1055859,32847,19620,,valid
1337814,2025-09-17,25.00,Credit Card,Amex,Offering - Impact Church,1055903,28421,19620,,valid
1337750,2025-09-17,107.00,Credit Card,Mastercard,Tithes - Impact Church,1055839,33288,19620,,valid
1337808,2025-09-17,800.00,Credit Card,Visa,Offering - Impact Church,1055897,23399,19620,,valid
1337809,2025-09-17,100.00,Credit Card,Visa,GDM Donation,1055898,23399,19620,,valid
1337815,2025-09-17,0.50,Credit Card,Amex,Credit Card Processing Fees,1055904,28421,19620,,valid
1337778,2025-09-17,40.00,Credit Card,Visa,Tithes - Impact Church,1055867,25480,19620,,valid
1337779,2025-09-17,0.80,Credit Card,Visa,Credit Card Processing Fees,1055868,25480,19620,,valid
1337769,2025-09-17,200.00,Credit Card,Visa,Tithes - Impact Church,1055858,32847,19620,,valid
1337767,2025-09-17,160.00,Credit Card,Visa,Tithes - Impact Church,1055856,34086,19620,,valid
1337811,2025-09-16,0.20,Credit Card,Visa,Credit Card Processing Fees,1055900,17130,19620,,valid
1337810,2025-09-16,10.00,Credit Card,Visa,Offering - Impact Church,1055899,17130,19620,,valid
1337790,2025-09-16,34.00,Credit Card,Visa,Tithes - Impact Church,1055879,21441,19620,,valid
1337791,2025-09-16,0.68,Credit Card,Visa,Credit Card Processing Fees,1055880,21441,19620,,valid
1337782,2025-09-16,73.00,Credit Card,Visa,Tithes - Impact Church,1055871,23196,19620,,valid
1337753,2025-09-16,50.00,Credit Card,Mastercard,Offering - Impact Church,1055842,28359,19620,,valid
1337798,2025-09-16,100.00,Credit Card,Visa,Tithes - Impact Church,1055887,28922,19620,,valid
1337781,2025-09-16,1.59,Credit Card,Visa,Credit Card Processing Fees,1055870,33071,19620,,valid
1337780,2025-09-16,80.00,Credit Card,Visa,Tithes - Impact Church,1055869,33071,19620,,valid
1337751,2025-09-16,150.00,Credit Card,Visa,Tithes - Impact Church,1055840,36027,19620,,valid
1337702,2025-09-16,20.00,ACH/EFT,ACH,Offering - Impact Church,1055791,24710,19616,,valid
1337648,2025-09-16,230.00,ACH/EFT,ACH,Tithes - Impact Church,1055737,33861,19616,,valid
1337671,2025-09-16,3.00,ACH/EFT,ACH,Credit Card Processing Fees,1055760,26958,19616,,valid
1337685,2025-09-16,250.00,ACH/EFT,ACH,Tithes - Impact Church,1055774,24103,19616,,valid
1337652,2025-09-16,1.50,ACH/EFT,ACH,Credit Card Processing Fees,1055741,23979,19616,,valid
1337699,2025-09-16,40.00,ACH/EFT,ACH,Tithes - Impact Church,1055788,33150,19616,,valid
1337724,2025-09-16,197.35,ACH/EFT,ACH,Tithes - Impact Church,1055813,28753,19616,,valid
1337653,2025-09-16,340.00,ACH/EFT,ACH,Tithes - Impact Church,1055742,31953,19616,,valid
1337686,2025-09-16,300.00,ACH/EFT,ACH,Tithes - Impact Church,1055775,31477,19616,,valid
1337747,2025-09-16,50.00,ACH/EFT,ACH,Tithes - Impact Church,1055836,29594,19616,,valid
1337688,2025-09-16,150.00,ACH/EFT,ACH,Tithes - Impact Church,1055777,24472,19616,,valid
1337658,2025-09-16,44.00,ACH/EFT,ACH,Tithes - Impact Church,1055747,34014,19616,,valid
1337691,2025-09-16,25.00,ACH/EFT,ACH,Offering - Impact Church,1055780,29096,19616,,valid
1337629,2025-09-16,200.00,ACH/EFT,ACH,Tithes - Impact Church,1055718,33698,19616,,valid
1337690,2025-09-16,125.00,ACH/EFT,ACH,Tithes - Impact Church,1055779,29096,19616,,valid
1337626,2025-09-16,309.00,ACH/EFT,ACH,Tithes - Impact Church,1055715,35923,19616,,valid
1337695,2025-09-16,1.70,ACH/EFT,ACH,Credit Card Processing Fees,1055784,20755,19616,,valid
1337682,2025-09-16,2015.00,ACH/EFT,ACH,Tithes - Impact Church,1055771,23668,19616,,valid
1337672,2025-09-16,90.00,ACH/EFT,ACH,Tithes - Impact Church,1055761,29643,19616,,valid
1337642,2025-09-16,25.00,ACH/EFT,ACH,Offering - Impact Church,1055731,23707,19616,,valid
1337661,2025-09-16,275.00,ACH/EFT,ACH,Tithes - Impact Church,1055750,17313,19616,,valid
1337732,2025-09-16,683.00,ACH/EFT,ACH,Tithes - Impact Church,1055821,17322,19616,,valid
1337687,2025-09-16,3.00,ACH/EFT,ACH,Credit Card Processing Fees,1055776,31477,19616,,valid
1337669,2025-09-16,20.00,ACH/EFT,ACH,Offering - Impact Church,1055758,26958,19616,,valid
1337634,2025-09-16,50.00,ACH/EFT,ACH,Offering - Impact Church,1055723,32458,19616,,valid
1337631,2025-09-16,100.00,ACH/EFT,ACH,Offering - Impact Church,1055720,20371,19616,,valid
1337722,2025-09-16,4.35,ACH/EFT,ACH,Credit Card Processing Fees,1055811,16342,19616,,valid
1337683,2025-09-16,200.00,ACH/EFT,ACH,Offering - Impact Church,1055772,23668,19616,,valid
1337636,2025-09-16,3.45,ACH/EFT,ACH,Credit Card Processing Fees,1055725,32458,19616,,valid
1337681,2025-09-16,100.00,ACH/EFT,ACH,Tithes - Impact Church,1055770,24883,19616,,valid
1337721,2025-09-16,435.42,ACH/EFT,ACH,Tithes - Impact Church,1055810,16342,19616,,valid
1337744,2025-09-16,1.50,ACH/EFT,ACH,Credit Card Processing Fees,1055833,22001,19616,,valid
1337720,2025-09-16,350.00,ACH/EFT,ACH,Tithes - Impact Church,1055809,20335,19616,,valid
1337748,2025-09-16,150.00,ACH/EFT,ACH,Tithes - Impact Church,1055837,16978,19616,,valid
1337723,2025-09-16,50.00,ACH/EFT,ACH,Offering - Impact Church,1055812,20751,19616,,valid
1337717,2025-09-16,150.00,ACH/EFT,ACH,Tithes - Impact Church,1055806,20620,19616,,valid
1337709,2025-09-16,10.00,ACH/EFT,ACH,Benevolence,1055798,17807,19616,,valid
1337665,2025-09-16,300.00,ACH/EFT,ACH,Tithes - Impact Church,1055754,28342,19616,,valid
1337706,2025-09-16,129.00,ACH/EFT,ACH,Tithes - Impact Church,1055795,17807,19616,,valid
1337742,2025-09-16,200.00,ACH/EFT,ACH,Tithes - Impact Church,1055831,19348,19616,,valid
1337711,2025-09-16,20.00,ACH/EFT,ACH,Offering - Impact Church,1055800,17807,19616,,valid
1337746,2025-09-16,250.00,ACH/EFT,ACH,Tithes - Impact Church,1055835,21158,19616,,valid
1337707,2025-09-16,5.00,ACH/EFT,ACH,Legacy Next Gen,1055796,17807,19616,,valid
1337651,2025-09-16,150.00,ACH/EFT,ACH,Tithes - Impact Church,1055740,23979,19616,,valid
1337684,2025-09-16,10.00,ACH/EFT,ACH,Offering - Impact Church,1055773,28651,19616,,valid
1337697,2025-09-16,5.25,ACH/EFT,ACH,Credit Card Processing Fees,1055786,28244,19616,,valid
1337739,2025-09-16,50.00,ACH/EFT,ACH,Tithes - Impact Church,1055828,27144,19616,,valid
1337703,2025-09-16,0.20,ACH/EFT,ACH,Credit Card Processing Fees,1055792,24710,19616,,valid
1337666,2025-09-16,3.00,ACH/EFT,ACH,Credit Card Processing Fees,1055755,28342,19616,,valid
1337649,2025-09-16,164.01,ACH/EFT,ACH,Tithes - Impact Church,1055738,23538,19616,,valid
1337740,2025-09-16,0.50,ACH/EFT,ACH,Credit Card Processing Fees,1055829,27144,19616,,valid
1337660,2025-09-16,50.00,ACH/EFT,ACH,Offering - Impact Church,1055749,20489,19616,,valid
1337670,2025-09-16,20.00,ACH/EFT,ACH,Missions,1055759,26958,19616,,valid
1337696,2025-09-16,525.00,ACH/EFT,ACH,Tithes - Impact Church,1055785,28244,19616,,valid
1337705,2025-09-16,1.50,ACH/EFT,ACH,Credit Card Processing Fees,1055794,22580,19616,,valid
1337694,2025-09-16,170.00,ACH/EFT,ACH,Tithes - Impact Church,1055783,20755,19616,,valid
1337668,2025-09-16,260.00,ACH/EFT,ACH,Tithes - Impact Church,1055757,26958,19616,,valid
1337662,2025-09-16,50.00,ACH/EFT,ACH,Offering - Impact Church,1055751,17313,19616,,valid
1337704,2025-09-16,150.00,ACH/EFT,ACH,Tithes - Impact Church,1055793,22580,19616,,valid
1337635,2025-09-16,25.00,ACH/EFT,ACH,Impact Christian Academy,1055724,32458,19616,,valid
1337743,2025-09-16,150.00,ACH/EFT,ACH,Tithes - Impact Church,1055832,22001,19616,,valid
1337633,2025-09-16,270.00,ACH/EFT,ACH,Tithes - Impact Church,1055722,32458,19616,,valid
1337638,2025-09-16,70.00,ACH/EFT,ACH,Tithes - Impact Church,1055727,33526,19616,,valid
1337710,2025-09-16,10.00,ACH/EFT,ACH,Missions,1055799,17807,19616,,valid
1337650,2025-09-16,600.00,ACH/EFT,ACH,Tithes - Impact Church,1055739,34296,19616,,valid
1337708,2025-09-16,5.00,ACH/EFT,ACH,Legacy Local Outreach,1055797,17807,19616,,valid
1337639,2025-09-16,10.00,ACH/EFT,ACH,Offering - Impact Church,1055728,33526,19616,,valid
1337745,2025-09-16,550.00,ACH/EFT,ACH,Tithes - Impact Church,1055834,32599,19616,,valid
1337689,2025-09-16,252.00,ACH/EFT,ACH,Tithes - Impact Church,1055778,21288,19616,,valid
1337627,2025-09-16,230.00,ACH/EFT,ACH,Tithes - Impact Church,1055716,25092,19616,,valid
1337624,2025-09-16,40.00,ACH/EFT,ACH,Tithes - Impact Church,1055713,36204,19616,,valid
1337675,2025-09-16,175.00,ACH/EFT,ACH,Offering - Impact Church,1055764,18670,19616,,valid
1337674,2025-09-16,546.00,ACH/EFT,ACH,Tithes - Impact Church,1055763,18670,19616,,valid
1337659,2025-09-16,0.44,ACH/EFT,ACH,Credit Card Processing Fees,1055748,34014,19616,,valid
1337700,2025-09-16,10.00,ACH/EFT,ACH,Offering - Impact Church,1055789,33150,19616,,valid
1337643,2025-09-16,0.50,ACH/EFT,ACH,Credit Card Processing Fees,1055732,23707,19616,,valid
1337641,2025-09-16,25.00,ACH/EFT,ACH,Tithes - Impact Church,1055730,23707,19616,,valid
1337664,2025-09-16,120.00,Credit Card,Visa,Offering - Impact Church,1055753,22546,19618,,valid
1337663,2025-09-16,120.00,Credit Card,Visa,Tithes - Impact Church,1055752,22546,19618,,valid
1337716,2025-09-16,3.92,Credit Card,Visa,Credit Card Processing Fees,1055805,16381,19618,,valid
1337715,2025-09-16,197.00,Credit Card,Visa,Tithes - Impact Church,1055804,16381,19618,,valid
1337637,2025-09-16,50.00,Credit Card,Visa,Tithes - Impact Church,1055726,35116,19618,,valid
1337701,2025-09-16,171.00,Credit Card,Visa,Tithes - Impact Church,1055790,32313,19618,,valid
1337644,2025-09-16,1000.00,Credit Card,Visa,Tithes - Impact Church,1055733,34162,19618,,valid
1337677,2025-09-16,30.00,Credit Card,Amex,Offering - Impact Church,1055766,22893,19618,,valid
1337676,2025-09-16,300.00,Credit Card,Amex,Tithes - Impact Church,1055765,22893,19618,,valid
1337729,2025-09-16,35.00,Credit Card,Visa,Tithes - Impact Church,1055818,27769,19618,,valid
1337730,2025-09-16,0.70,Credit Card,Visa,Credit Card Processing Fees,1055819,27769,19618,,valid
1337718,2025-09-16,50.00,Credit Card,Visa,Tithes - Impact Church,1055807,24787,19618,,valid
1337719,2025-09-16,1.00,Credit Card,Visa,Credit Card Processing Fees,1055808,24787,19618,,valid
1337680,2025-09-16,8.00,Credit Card,Visa,Offering - Impact Church,1055769,22108,19618,,valid
1337678,2025-09-16,162.00,Credit Card,Visa,Tithes - Impact Church,1055767,22108,19618,,valid
1337679,2025-09-16,5.00,Credit Card,Visa,Legacy International Outreach,1055768,22108,19618,,valid
1337712,2025-09-16,213.00,Credit Card,Visa,Tithes - Impact Church,1055801,23923,19618,,valid
1337667,2025-09-16,220.00,Credit Card,Visa,Tithes - Impact Church,1055756,25209,19618,,valid
1337727,2025-09-16,188.00,Credit Card,Visa,Tithes - Impact Church,1055816,21895,19618,,valid
1337698,2025-09-16,1500.00,Credit Card,Visa,Tithes - Impact Church,1055787,22752,19618,,valid
1337640,2025-09-16,133.00,Credit Card,Visa,Tithes - Impact Church,1055729,34492,19618,,valid
1337646,2025-09-16,3.98,Credit Card,Mastercard,Credit Card Processing Fees,1055735,34215,19618,,valid
1337645,2025-09-16,200.00,Credit Card,Mastercard,Tithes - Impact Church,1055734,34215,19618,,valid
1337741,2025-09-16,148.00,Credit Card,Visa,Tithes - Impact Church,1055830,28415,19618,,valid
1337733,2025-09-16,25.00,Credit Card,Visa,Offering - Impact Church,1055822,28180,19618,,valid
1337734,2025-09-16,20.00,Credit Card,Visa,Offering - Impact Church,1055823,28180,19618,,valid
1337713,2025-09-16,130.00,Credit Card,Visa,Tithes - Impact Church,1055802,20725,19618,,valid
1337738,2025-09-16,190.00,Credit Card,Visa,Tithes - Impact Church,1055827,34947,19618,,valid
1337735,2025-09-16,200.00,Credit Card,Visa,Tithes - Impact Church,1055824,28180,19618,,valid
1337737,2025-09-16,250.00,Credit Card,Mastercard,Tithes - Impact Church,1055826,17494,19618,,valid
1337714,2025-09-16,2.59,Credit Card,Visa,Credit Card Processing Fees,1055803,20725,19618,,valid
1337731,2025-09-16,200.00,Credit Card,Visa,Tithes - Impact Church,1055820,32416,19618,,valid
1337693,2025-09-16,2.41,Credit Card,Mastercard,Credit Card Processing Fees,1055782,25483,19618,,valid
1337692,2025-09-16,121.00,Credit Card,Mastercard,Tithes - Impact Church,1055781,25483,19618,,valid
1337632,2025-09-16,240.00,Credit Card,Visa,Tithes - Impact Church,1055721,28946,19618,,valid
1338675,2025-09-16,-102.00,ACH/EFT,ACH,Tithes - Impact Church,1056735,33454,19632,,invalid_amount
1337726,2025-09-15,50.00,Credit Card,Visa,Offering - Impact Church,1055815,24141,19618,,valid
1337725,2025-09-15,168.00,Credit Card,Visa,Tithes - Impact Church,1055814,24141,19618,,valid
1337625,2025-09-15,140.00,Credit Card,Visa,Tithes - Impact Church,1055714,24018,19618,,valid
1337657,2025-09-15,125.00,Credit Card,Visa,Offering - Impact Church,1055746,22452,19618,,valid
1337656,2025-09-15,25.00,Credit Card,Visa,IC South Campus Launch,1055745,22452,19618,,valid
1337655,2025-09-15,50.00,Credit Card,Visa,Missions,1055744,22452,19618,,valid
1337654,2025-09-15,375.00,Credit Card,Visa,Tithes - Impact Church,1055743,22452,19618,,valid
1337736,2025-09-15,710.00,Credit Card,Visa,Tithes - Impact Church,1055825,23399,19618,,valid
1337673,2025-09-15,235.00,Credit Card,Visa,Tithes - Impact Church,1055762,23657,19618,,valid
1337647,2025-09-15,100.00,Credit Card,Visa,Tithes - Impact Church,1055736,36085,19618,,valid
1337628,2025-09-15,180.00,Credit Card,Visa,Tithes - Impact Church,1055717,35763,19618,,valid
1337630,2025-09-15,15.00,Credit Card,Visa,Tithes - Impact Church,1055719,35477,19618,,valid
1337728,2025-09-15,23.50,Credit Card,Visa,Tithes - Impact Church,1055817,30294,19618,,valid
1337375,2025-09-15,220.15,Credit Card,Visa,Tithes - Impact Church,1055477,24337,19615,,valid
1337480,2025-09-15,40.00,Credit Card,Visa,Tithes - Impact Church,1055582,19233,19615,,valid
1337420,2025-09-15,0.75,ACH/EFT,ACH,Credit Card Processing Fees,1055522,28244,19609,,valid
1337385,2025-09-15,50.00,ACH/EFT,ACH,Offering - Impact Church,1055487,21265,19609,,valid
1337502,2025-09-15,164.00,ACH/EFT,ACH,Tithes - Impact Church,1055604,16550,19609,,valid
1337448,2025-09-15,165.00,ACH/EFT,ACH,Tithes - Impact Church,1055550,26571,19609,,valid
1337506,2025-09-15,8.25,ACH/EFT,ACH,Credit Card Processing Fees,1055608,19585,19609,,valid
1337494,2025-09-15,225.00,ACH/EFT,ACH,Tithes - Impact Church,1055596,17175,19609,,valid
1337391,2025-09-15,130.00,ACH/EFT,ACH,Tithes - Impact Church,1055493,17090,19609,,valid
1337447,2025-09-15,35.00,ACH/EFT,ACH,Offering - Impact Church,1055549,26571,19609,,valid
1337505,2025-09-15,825.00,ACH/EFT,ACH,Tithes - Impact Church,1055607,19585,19609,,valid
1337469,2025-09-15,252.56,ACH/EFT,ACH,Tithes - Impact Church,1055571,29948,19609,,valid
1337468,2025-09-15,50.00,ACH/EFT,ACH,Tithes - Impact Church,1055570,29707,19609,,valid
1337365,2025-09-15,15.00,ACH/EFT,ACH,Offering - Impact Church,1055467,19511,19609,,valid
1337370,2025-09-15,2.95,ACH/EFT,ACH,Credit Card Processing Fees,1055472,33118,19609,,valid
1337419,2025-09-15,75.00,ACH/EFT,ACH,Tithes - Impact Church,1055521,28244,19609,,valid
1337452,2025-09-15,25.00,ACH/EFT,ACH,Tithes - Impact Church,1055554,29439,19609,,valid
1337364,2025-09-15,85.00,ACH/EFT,ACH,Tithes - Impact Church,1055466,19511,19609,,valid
1337371,2025-09-15,450.00,ACH/EFT,ACH,Tithes - Impact Church,1055473,20013,19609,,valid
1337501,2025-09-15,138.00,ACH/EFT,ACH,Tithes - Impact Church,1055603,24211,19609,,valid
1337418,2025-09-15,180.00,ACH/EFT,ACH,Tithes - Impact Church,1055520,21621,19609,,valid
1337411,2025-09-15,10.00,ACH/EFT,ACH,Tithes - Impact Church,1055513,27999,19609,,valid
1337503,2025-09-15,1.64,ACH/EFT,ACH,Credit Card Processing Fees,1055605,16550,19609,,valid
1337435,2025-09-15,160.00,ACH/EFT,ACH,Tithes - Impact Church,1055537,17440,19609,,valid
1337475,2025-09-15,100.00,ACH/EFT,ACH,Tithes - Impact Church,1055577,33065,19609,,valid
1337396,2025-09-15,150.00,ACH/EFT,ACH,Tithes - Impact Church,1055498,27762,19609,,valid
1337354,2025-09-15,75.00,ACH/EFT,ACH,Tithes - Impact Church,1055456,36203,19609,,valid
1337369,2025-09-15,295.00,ACH/EFT,ACH,Tithes - Impact Church,1055471,33118,19609,,valid
1337386,2025-09-15,0.50,ACH/EFT,ACH,Credit Card Processing Fees,1055488,21265,19609,,valid
1337478,2025-09-15,50.00,ACH/EFT,ACH,Offering - Impact Church,1055580,26275,19609,,valid
1337373,2025-09-15,300.00,ACH/EFT,ACH,Tithes - Impact Church,1055475,31819,19609,,valid
1337451,2025-09-15,300.00,ACH/EFT,ACH,Offering - Impact Church,1055553,21001,19609,,valid
1337372,2025-09-15,50.00,ACH/EFT,ACH,Tithes - Impact Church,1055474,19888,19609,,valid
1337380,2025-09-15,200.00,ACH/EFT,ACH,Tithes - Impact Church,1055482,16693,19609,,valid
1337388,2025-09-15,2.15,ACH/EFT,ACH,Credit Card Processing Fees,1055490,21265,19609,,valid
1337381,2025-09-15,2.00,ACH/EFT,ACH,Credit Card Processing Fees,1055483,16693,19609,,valid
1337387,2025-09-15,215.00,ACH/EFT,ACH,Tithes - Impact Church,1055489,21265,19609,,valid
1337479,2025-09-15,100.00,ACH/EFT,ACH,Tithes - Impact Church,1055581,26275,19609,,valid
1337440,2025-09-15,50.00,ACH/EFT,ACH,Offering - Impact Church,1055542,25414,19609,,valid
1337497,2025-09-15,241.00,ACH/EFT,ACH,Tithes - Impact Church,1055599,29802,19609,,valid
1337498,2025-09-15,69.00,ACH/EFT,ACH,Offering - Impact Church,1055600,29802,19609,,valid
1337413,2025-09-15,2216.00,ACH/EFT,ACH,Tithes - Impact Church,1055515,17635,19609,,valid
